GlobalAverageWaitingTime,GlobalAverageDockTime,GlobalAverageUnloadingTime,GlobalAverageLoadingTime,GlobalAverageUndockTime,DockingBay0_AverageWaitingTime,DockingBay0_AverageDockTime,DockingBay0_AverageUnloadingTime,DockingBay0_AverageLoadingTime,DockingBay0_AverageUndockTime
127.97161206250118,18858.219834328167,19273.316651013793,19619.531866647885,19639.542137766068,127.97161206250118,18858.219834328167,19273.316651013793,19619.531866647885,19639.542137766068
126.82181025935348,19726.62543195607,20101.12202726424,20456.725571906016,19706.693370631176,126.82181025935348,19726.62543195607,20101.12202726424,20456.725571906016,19706.693370631176
699.24279345363,21468.444035074343,21806.48340503476,21599.22910625485,21619.31845128477,699.24279345363,21468.444035074343,21806.48340503476,21599.22910625485,21619.31845128477
239.9315824652401,18660.025420707825,19029.50347207603,18863.09967418308,18882.607678331893,239.9315824652401,18660.025420707825,19029.50347207603,18863.09967418308,18882.607678331893
136.2989446665702,21827.478229789325,22221.909822642203,22601.175960748817,22164.994414870685,136.2989446665702,21827.478229789325,22221.909822642203,22601.175960748817,22164.994414870685
401.79737092966576,19454.619337550936,19914.646002446087,19854.44222232351,19872.74721425561,401.79737092966576,19454.619337550936,19914.646002446087,19854.44222232351,19872.74721425561
982.400594956724,19370.736099057383,19756.551412447345,19279.01534859376,19294.257037630017,982.400594956724,19370.736099057383,19756.551412447345,19279.01534859376,19294.257037630017
339.76592560332654,22650.33558112638,23093.67801720389,23432.052091829024,23057.881280085126,339.76592560332654,22650.33558112638,23093.67801720389,23432.052091829024,23057.881280085126
229.32909565720698,18131.055175005968,18538.71704073566,18929.90532961702,18453.2084126886,229.32909565720698,18131.055175005968,18538.71704073566,18929.90532961702,18453.2084126886
349.81264907528544,20069.229043393472,20492.01000323847,20452.09128891399,20469.053624017182,349.81264907528544,20069.229043393472,20492.01000323847,20452.09128891399,20469.053624017182
628.1352658617816,20450.180588212304,20872.325422076872,20728.673411297717,20749.87583521636,628.1352658617816,20450.180588212304,20872.325422076872,20728.673411297717,20749.87583521636
301.9999046225245,19646.412746405997,20081.156976629165,20002.153463617487,20026.41057432799,301.9999046225245,19646.412746405997,20081.156976629165,20002.153463617487,20026.41057432799
426.30110156456595,20516.06181793152,20894.818838117026,20818.440388031708,20837.33780178908,426.30110156456595,20516.06181793152,20894.818838117026,20818.440388031708,20837.33780178908
450.848990097006,22372.48492257624,22788.013346433872,22621.541459565196,22639.01563418977,450.848990097006,22372.48492257624,22788.013346433872,22621.541459565196,22639.01563418977
120.32024681711458,22410.964978142638,22793.306463854107,23161.861813942338,22973.875275751256,120.32024681711458,22410.964978142638,22793.306463854107,23161.861813942338,22973.875275751256
376.58428882844026,17934.583251340267,18292.862906580543,18272.500310499574,18292.238179341934,376.58428882844026,17934.583251340267,18292.862906580543,18272.500310499574,18292.238179341934
387.922164905231,19674.41600776376,20034.4816355121,20389.992403195316,20086.85836412095,387.922164905231,19674.41600776376,20034.4816355121,20389.992403195316,20086.85836412095
283.77193464162684,21541.93458186173,21998.82126208415,20850.520134682734,20870.099359186137,283.77193464162684,21541.93458186173,21998.82126208415,20850.520134682734,20870.099359186137
604.2767276977305,20786.66482477776,21274.328581325517,21626.29870250629,21118.968404605283,604.2767276977305,20786.66482477776,21274.328581325517,21626.29870250629,21118.968404605283
415.90345303132403,18877.108927160174,19281.546701138283,19652.05400567548,19669.630900542008,415.90345303132403,18877.108927160174,19281.546701138283,19652.05400567548,19669.630900542008
595.1442801979476,20380.801174212476,20812.09162286317,21191.348690341805,20638.725640226654,595.1442801979476,20380.801174212476,20812.09162286317,21191.348690341805,20638.725640226654
375.6829139532111,20726.33317317301,21166.449075883855,21536.541365025925,21145.548929272016,375.6829139532111,20726.33317317301,21166.449075883855,21536.541365025925,21145.548929272016
357.445352680667,20490.57357211754,20870.547830455736,19862.326402515482,19879.33250106957,357.445352680667,20490.57357211754,20870.547830455736,19862.326402515482,19879.33250106957
688.3721977062472,17909.62102116399,18334.80058614859,18165.096435511845,18187.103878995684,688.3721977062472,17909.62102116399,18334.80058614859,18165.096435511845,18187.103878995684
424.9256686016094,24054.784910339815,24450.712556840914,24190.192449496197,24208.860359070783,424.9256686016094,24054.784910339815,24450.712556840914,24190.192449496197,24208.860359070783
324.8407480253069,21757.030008231828,22184.8728974955,22290.580154029056,22308.153860140912,324.8407480253069,21757.030008231828,22184.8728974955,22290.580154029056,22308.153860140912
208.34910398830857,20370.251793617746,20758.772906440572,21097.545374179983,20682.60589022173,208.34910398830857,20370.251793617746,20758.772906440572,21097.545374179983,20682.60589022173
283.61871200763517,19108.067758469006,19523.14405289292,19941.82359531611,19506.735906374597,283.61871200763517,19108.067758469006,19523.14405289292,19941.82359531611,19506.735906374597
141.50989367247865,21508.95357289124,21933.355367659067,21272.204618501786,21290.573958031284,141.50989367247865,21508.95357289124,21933.355367659067,21272.204618501786,21290.573958031284
482.49668477088693,19120.916529887592,19581.676427822178,19988.88051588324,19391.984518003388,482.49668477088693,19120.916529887592,19581.676427822178,19988.88051588324,19391.984518003388
510.1554749556768,19593.406654249855,19970.448172970457,19682.939828912462,19701.36619964552,510.1554749556768,19593.406654249855,19970.448172970457,19682.939828912462,19701.36619964552
704.2222346598403,20775.44895353085,21162.803836017407,21534.618430652674,21068.036126341238,704.2222346598403,20775.44895353085,21162.803836017407,21534.618430652674,21068.036126341238
301.98162371428174,22075.226161508665,21919.195883474586,22268.92926556552,22288.232787877572,301.98162371428174,22075.226161508665,21919.195883474586,22268.92926556552,22288.232787877572
1047.6134289472523,21903.665400550588,22307.7940570307,22700.796468511722,22015.918803787237,1047.6134289472523,21903.665400550588,22307.7940570307,22700.796468511722,22015.918803787237
261.0815098695523,19543.083442802104,20036.331923057212,20370.94990953666,19519.925703674468,261.0815098695523,19543.083442802104,20036.331923057212,20370.94990953666,19519.925703674468
780.5255083745297,19133.996517781856,19600.016015432524,19936.91139166537,19397.48479996595,780.5255083745297,19133.996517781856,19600.016015432524,19936.91139166537,19397.48479996595
479.39894001848046,21083.99417892833,21444.287987063406,21846.5793195958,20545.443886340527,479.39894001848046,21083.99417892833,21444.287987063406,21846.5793195958,20545.443886340527
660.7099788108084,19455.03734445895,19965.762986660015,19296.12767811256,19314.460238504576,660.7099788108084,19455.03734445895,19965.762986660015,19296.12767811256,19314.460238504576
994.7122721197588,22452.576675611068,22845.018385173677,22956.467245054515,22974.161570084452,994.7122721197588,22452.576675611068,22845.018385173677,22956.467245054515,22974.161570084452
705.0305605093142,19948.209450824055,20390.285664647006,20754.9496627496,20253.006241609764,705.0305605093142,19948.209450824055,20390.285664647006,20754.9496627496,20253.006241609764
587.2905465980886,22803.257979305625,23159.155579878843,23550.376531641974,23185.490256772377,587.2905465980886,22803.257979305625,23159.155579878843,23550.376531641974,23185.490256772377
624.6606723863586,19083.74068350555,19474.263604768585,18837.374024068606,18858.17586209698,624.6606723863586,19083.74068350555,19474.263604768585,18837.374024068606,18858.17586209698
437.2501605220075,21393.68386535261,21778.20351444221,21810.544590806472,21827.917501134205,437.2501605220075,21393.68386535261,21778.20351444221,21810.544590806472,21827.917501134205
153.07868488048655,20510.633982238025,20875.5645894633,20724.85902592871,20745.794110344574,153.07868488048655,20510.633982238025,20875.5645894633,20724.85902592871,20745.794110344574
772.8962168767832,19940.622530533383,20389.92556553402,20775.42360731529,20523.118571847375,772.8962168767832,19940.622530533383,20389.92556553402,20775.42360731529,20523.118571847375
462.15074802067926,22656.951877957996,23048.7529847136,23416.66213313013,22888.738685553777,462.15074802067926,22656.951877957996,23048.7529847136,23416.66213313013,22888.738685553777
859.4255130781938,22767.111251572565,23152.654935622588,23136.53339471602,23155.12332695854,859.4255130781938,22767.111251572565,23152.654935622588,23136.53339471602,23155.12332695854
352.3504327647822,20104.490668082875,20466.114810991316,20858.570997023926,20581.21415306903,352.3504327647822,20104.490668082875,20466.114810991316,20858.570997023926,20581.21415306903
713.7747673993057,20759.181401449197,21175.85827252201,21198.44993568183,21215.142950678535,713.7747673993057,20759.181401449197,21175.85827252201,21198.44993568183,21215.142950678535
619.7350785680914,20893.508662464214,21365.52327079912,20993.864660281222,21014.1198431277,619.7350785680914,20893.508662464214,21365.52327079912,20993.864660281222,21014.1198431277
368.7571964714574,19774.701662138552,20225.564952521996,20575.14221357171,19539.926608960017,368.7571964714574,19774.701662138552,20225.564952521996,20575.14221357171,19539.926608960017
387.9321507064094,22243.779275313776,22674.107796115553,23028.88029002627,22581.9933746953,387.9321507064094,22243.779275313776,22674.107796115553,23028.88029002627,22581.9933746953
385.08013616117535,22279.325917324662,22730.79465348321,22416.703259077516,22435.12218791648,385.08013616117535,22279.325917324662,22730.79465348321,22416.703259077516,22435.12218791648
344.96361346294884,20791.526956401704,21180.047820734515,21071.641868707637,21093.493564968474,344.96361346294884,20791.526956401704,21180.047820734515,21071.641868707637,21093.493564968474
340.4681301633248,20067.256204226647,20478.846136164902,20815.524183377085,20324.730373722487,340.4681301633248,20067.256204226647,20478.846136164902,20815.524183377085,20324.730373722487
178.78146479317152,19532.3384876658,19914.59960370195,20217.665198044346,18923.822164338333,178.78146479317152,19532.3384876658,19914.59960370195,20217.665198044346,18923.822164338333
443.70310828617,20838.008352235574,21183.506297394757,20800.26431907258,20820.79682068848,443.70310828617,20838.008352235574,21183.506297394757,20800.26431907258,20820.79682068848
492.7924156182826,21836.544299118188,22241.51718584217,22615.074616014306,21943.004348625134,492.7924156182826,21836.544299118188,22241.51718584217,22615.074616014306,21943.004348625134
160.20032662458777,19405.04092953999,19769.001737652925,20137.011002511306,19143.908418986917,160.20032662458777,19405.04092953999,19769.001737652925,20137.011002511306,19143.908418986917
574.8345286930078,17551.218460932025,17962.703380304145,18327.364925720172,17977.3180104421,574.8345286930078,17551.218460932025,17962.703380304145,18327.364925720172,17977.3180104421
517.7883818930057,19572.558839100133,20041.726259836258,18888.926019009028,18906.869964600784,517.7883818930057,19572.558839100133,20041.726259836258,18888.926019009028,18906.869964600784
1142.6136276705831,20282.304511243357,20766.088397170693,20346.74277404098,20368.28302600572,1142.6136276705831,20282.304511243357,20766.088397170693,20346.74277404098,20368.28302600572
482.452446077962,21450.912992725138,21847.474805311373,22189.666227445647,21576.845793957367,482.452446077962,21450.912992725138,21847.474805311373,22189.666227445647,21576.845793957367
270.8851663794002,20922.99908351948,21428.829246932004,21175.367823511056,21193.60914799646,270.8851663794002,20922.99908351948,21428.829246932004,21175.367823511056,21193.60914799646
359.3666023193639,20907.437782120538,21291.84997528751,21222.545951435077,21240.809660993455,359.3666023193639,20907.437782120538,21291.84997528751,21222.545951435077,21240.809660993455
380.0115127528374,19823.504315663795,20260.1795383517,19580.5342896153,19600.490825440458,380.0115127528374,19823.504315663795,20260.1795383517,19580.5342896153,19600.490825440458
641.6905885206171,22557.12700410488,22994.206364907994,23318.724450513488,22755.418122913117,641.6905885206171,22557.12700410488,22994.206364907994,23318.724450513488,22755.418122913117
194.03199191472916,19133.939973839046,19619.371267855433,19615.872113660585,19633.623836764018,194.03199191472916,19133.939973839046,19619.371267855433,19615.872113660585,19633.623836764018
423.24365855846963,22812.912329823856,23209.434061672393,22773.11638773854,22793.438317552074,423.24365855846963,22812.912329823856,23209.434061672393,22773.11638773854,22793.438317552074
253.61398279069718,18746.13719364397,19142.09003396303,18783.719725234387,18803.925608035574,253.61398279069718,18746.13719364397,19142.09003396303,18783.719725234387,18803.925608035574
157.40012113498386,19083.73492973264,19454.682603555535,19744.031410567506,19282.53446559368,157.40012113498386,19083.73492973264,19454.682603555535,19744.031410567506,19282.53446559368
217.9605257674253,21892.450684172363,22257.631135882857,22646.868962041994,21948.401304483017,217.9605257674253,21892.450684172363,22257.631135882857,22646.868962041994,21948.401304483017
163.58097953166362,19172.482425797494,19581.211431095202,19068.031502124155,19085.612125464002,163.58097953166362,19172.482425797494,19581.211431095202,19068.031502124155,19085.612125464002
377.54202360969487,21971.624392594964,22371.52353750126,22712.057515172128,21966.893773140182,377.54202360969487,21971.624392594964,22371.52353750126,22712.057515172128,21966.893773140182
576.0076925143209,17619.134766554103,18066.783011101743,18485.600543392724,18090.676865544097,576.0076925143209,17619.134766554103,18066.783011101743,18485.600543392724,18090.676865544097
519.3518457274545,22539.713592405984,23069.83456105144,22906.671273753513,22927.550266603288,519.3518457274545,22539.713592405984,23069.83456105144,22906.671273753513,22927.550266603288
232.37076711804895,19219.49205500873,19730.76612222295,20098.948089855858,20121.151798639363,232.37076711804895,19219.49205500873,19730.76612222295,20098.948089855858,20121.151798639363
1121.0477485045733,23199.051353437146,23504.4961836294,23831.80315937419,23461.72805247677,1121.0477485045733,23199.051353437146,23504.4961836294,23831.80315937419,23461.72805247677
470.2937766040749,22573.26998449031,22977.85522868503,22876.76096746752,22894.67545123553,470.2937766040749,22573.26998449031,22977.85522868503,22876.76096746752,22894.67545123553
239.70294775499283,20420.844746892257,20909.728840092914,20347.669375381036,20370.020914977613,239.70294775499283,20420.844746892257,20909.728840092914,20347.669375381036,20370.020914977613
342.3677404737122,21652.405909710924,22072.765962446658,22458.14572743872,21949.663352052634,342.3677404737122,21652.405909710924,22072.765962446658,22458.14572743872,21949.663352052634
759.8187898371423,17763.13240906303,18152.0343465793,18499.663608082523,18001.488616284,759.8187898371423,17763.13240906303,18152.0343465793,18499.663608082523,18001.488616284
675.9457793663998,18853.626085790915,19229.6707872255,19339.270160901036,19360.95485527551,675.9457793663998,18853.626085790915,19229.6707872255,19339.270160901036,19360.95485527551
719.7222536877371,21846.739928277933,22271.24376225796,22295.12443063283,22309.835955915303,719.7222536877371,21846.739928277933,22271.24376225796,22295.12443063283,22309.835955915303
771.2358979433425,21478.514109613534,21945.591611222637,21630.30050188521,21646.66544814399,771.2358979433425,21478.514109613534,21945.591611222637,21630.30050188521,21646.66544814399
344.73188451745006,21555.7772364287,22003.810949350485,22053.77311424847,22074.25014099623,344.73188451745006,21555.7772364287,22003.810949350485,22053.77311424847,22074.25014099623
529.8476063023293,18638.288875868762,19106.633421883846,18749.166664567103,18770.134490598128,529.8476063023293,18638.288875868762,19106.633421883846,18749.166664567103,18770.134490598128
515.6601681478918,21488.564641437817,21868.593687034056,22258.58711260803,21867.29892591733,515.6601681478918,21488.564641437817,21868.593687034056,22258.58711260803,21867.29892591733
530.0148351951725,17747.862287117678,18180.802281051092,18544.94445560811,18564.07783349666,530.0148351951725,17747.862287117678,18180.802281051092,18544.94445560811,18564.07783349666
397.8124240939609,18006.92638304399,18388.239941480908,18734.433866665895,18290.904376908733,397.8124240939609,18006.92638304399,18388.239941480908,18734.433866665895,18290.904376908733
329.86721018529596,20897.42976095265,21296.4701843314,21062.00358999577,21084.42501762197,329.86721018529596,20897.42976095265,21296.4701843314,21062.00358999577,21084.42501762197
721.6158358814655,22174.146577152493,22557.953084139124,22488.983522673192,22504.46106734597,721.6158358814655,22174.146577152493,22557.953084139124,22488.983522673192,22504.46106734597
397.4486597052997,19446.774391023373,19849.34029417379,19501.694019721213,19523.81045158002,397.4486597052997,19446.774391023373,19849.34029417379,19501.694019721213,19523.81045158002
477.8451484888367,20653.492772979313,21077.862131683403,21457.853658185326,21098.725491323752,477.8451484888367,20653.492772979313,21077.862131683403,21457.853658185326,21098.725491323752
949.9161037837615,19296.053164993566,19705.81981183888,19691.723881156417,19711.80744620589,949.9161037837615,19296.053164993566,19705.81981183888,19691.723881156417,19711.80744620589
555.1342067230657,25697.497356220283,25975.095213292516,24245.322464184224,24261.273074773948,555.1342067230657,25697.497356220283,25975.095213292516,24245.322464184224,24261.273074773948
741.2127240101395,18828.085081966765,19215.922803295052,19256.196610723255,19273.381626341044,741.2127240101395,18828.085081966765,19215.922803295052,19256.196610723255,19273.381626341044
1069.4689080861863,22283.23748131514,22764.426214553663,22589.862540076374,22609.424018852693,1069.4689080861863,22283.23748131514,22764.426214553663,22589.862540076374,22609.424018852693
295.50379777202676,19975.924555881804,20476.65152443246,20265.487394494306,20286.65406324194,295.50379777202676,19975.924555881804,20476.65152443246,20265.487394494306,20286.65406324194
206.9751936887129,20765.953033473033,21194.888833813704,21529.56462525926,21550.883332699897,206.9751936887129,20765.953033473033,21194.888833813704,21529.56462525926,21550.883332699897
644.2973450498421,19810.551986695613,20301.334084126123,20132.7800748833,20151.56999167417,644.2973450498421,19810.551986695613,20301.334084126123,20132.7800748833,20151.56999167417
838.6211689570873,18669.9987172312,19071.962849756594,19451.664348893904,19093.833458999336,838.6211689570873,18669.9987172312,19071.962849756594,19451.664348893904,19093.833458999336
217.4205227908357,21789.801826460833,22131.856867509472,22424.369536192567,21867.19185009661,217.4205227908357,21789.801826460833,22131.856867509472,22424.369536192567,21867.19185009661
332.9768732733288,22781.148768524257,23220.763579948823,22561.364898484782,22581.982193734642,332.9768732733288,22781.148768524257,23220.763579948823,22561.364898484782,22581.982193734642
381.29283183849907,19216.758597942284,19609.246594686065,20006.695383087022,17862.700664280877,381.29283183849907,19216.758597942284,19609.246594686065,20006.695383087022,17862.700664280877
350.3167556526166,18989.864141068498,19331.85423228856,19717.337840703654,18471.10865969159,350.3167556526166,18989.864141068498,19331.85423228856,19717.337840703654,18471.10865969159
1074.8331289680011,21119.580640068034,21604.704460711106,21930.387078315183,21488.340225660493,1074.8331289680011,21119.580640068034,21604.704460711106,21930.387078315183,21488.340225660493
1058.392271103555,20264.3054929084,20691.384491850928,20657.877996847466,20678.942917864322,1058.392271103555,20264.3054929084,20691.384491850928,20657.877996847466,20678.942917864322
255.56115293780204,19201.072700442663,19657.851923052145,20007.50588452871,19635.834453945707,255.56115293780204,19201.072700442663,19657.851923052145,20007.50588452871,19635.834453945707
255.78851328798805,21268.121421523552,21631.311504990288,21959.871186896158,21561.71736467894,255.78851328798805,21268.121421523552,21631.311504990288,21959.871186896158,21561.71736467894
227.99072410878094,22342.48705384413,22756.32190697969,22429.03347626013,22452.651573496183,227.99072410878094,22342.48705384413,22756.32190697969,22429.03347626013,22452.651573496183
208.8050270978497,20797.723848492657,21168.091192409553,21516.86657602066,20555.756357050293,208.8050270978497,20797.723848492657,21168.091192409553,21516.86657602066,20555.756357050293
1046.4925979765753,21690.122469664526,22107.169915569855,22466.756235287627,20990.803179428854,1046.4925979765753,21690.122469664526,22107.169915569855,22466.756235287627,20990.803179428854
164.52365511762832,18029.358274354847,18489.581855044224,18848.143522255083,17456.06101744686,164.52365511762832,18029.358274354847,18489.581855044224,18848.143522255083,17456.06101744686
169.65442210611695,19587.9444355712,20031.15907702546,20402.67239721645,19838.04867362819,169.65442210611695,19587.9444355712,20031.15907702546,20402.67239721645,19838.04867362819
380.97048732815443,20306.670839853487,20613.920654565172,20681.411720460554,20701.380312005713,380.97048732815443,20306.670839853487,20613.920654565172,20681.411720460554,20701.380312005713
529.0873463398182,20797.151154692026,21231.03006591442,21227.388261500793,21247.93660049743,529.0873463398182,20797.151154692026,21231.03006591442,21227.388261500793,21247.93660049743
764.0119601424802,19072.396888035066,19527.42482262634,19869.240365866786,19393.150333081372,764.0119601424802,19072.396888035066,19527.42482262634,19869.240365866786,19393.150333081372
976.7659224138442,24162.69878734283,24645.911218364778,24121.022885536524,24141.528227749706,976.7659224138442,24162.69878734283,24645.911218364778,24121.022885536524,24141.528227749706
412.4895690546305,22606.28368291573,22964.92805416784,23334.05357670663,22667.611883358044,412.4895690546305,22606.28368291573,22964.92805416784,23334.05357670663,22667.611883358044
267.62352940056024,21618.23087335771,22008.2010462727,22060.485062168827,22077.200053708148,267.62352940056024,21618.23087335771,22008.2010462727,22060.485062168827,22077.200053708148
201.77600884794046,22121.281268141585,22638.16674734864,23001.983673574392,21797.54867519424,201.77600884794046,22121.281268141585,22638.16674734864,23001.983673574392,21797.54867519424
550.1142522149364,23722.489921613305,24165.639699947336,24503.350888893965,24116.49831809189,550.1142522149364,23722.489921613305,24165.639699947336,24503.350888893965,24116.49831809189
224.01147368650513,19538.946968277283,19982.95641216087,20353.28244740025,20008.372422542874,224.01147368650513,19538.946968277283,19982.95641216087,20353.28244740025,20008.372422542874
507.6182069091754,21671.29885819891,22131.149386381974,21758.424454291187,21780.04404852712,507.6182069091754,21671.29885819891,22131.149386381974,21758.424454291187,21780.04404852712
637.3150595677859,19612.68967331549,20057.70714901961,19507.126847321106,19529.99481650116,637.3150595677859,19612.68967331549,20057.70714901961,19507.126847321106,19529.99481650116
229.74051182421036,19582.763137514485,20008.713663759783,20346.163565424096,20036.03923525258,229.74051182421036,19582.763137514485,20008.713663759783,20346.163565424096,20036.03923525258
577.2561017403472,19874.15843261687,20350.60201223225,20311.052758221507,20325.102227843247,577.2561017403472,19874.15843261687,20350.60201223225,20311.052758221507,20325.102227843247
315.46947783921485,17005.58356493272,17389.723670603813,17815.64783142354,17594.25742179467,315.46947783921485,17005.58356493272,17389.723670603813,17815.64783142354,17594.25742179467
214.08550037213826,20621.770565944287,20968.912221187802,21371.7017164807,20615.5135862469,214.08550037213826,20621.770565944287,20968.912221187802,21371.7017164807,20615.5135862469
546.368806643247,22924.61707913672,23256.449769686933,23209.455231081967,23226.752747758685,546.368806643247,22924.61707913672,23256.449769686933,23209.455231081967,23226.752747758685
248.7846840979036,18842.751720181794,19236.144423212943,19581.32225118514,18956.22889708333,248.7846840979036,18842.751720181794,19236.144423212943,19581.32225118514,18956.22889708333
334.94164483710387,21763.5866348486,22174.95667912657,22550.58404321494,21408.06023904333,334.94164483710387,21763.5866348486,22174.95667912657,22550.58404321494,21408.06023904333
372.2680861120782,21347.607994957623,21774.52393792964,21289.791564366107,21308.99415430831,372.2680861120782,21347.607994957623,21774.52393792964,21289.791564366107,21308.99415430831
544.2262099793567,22154.127676379747,22561.26620405239,22637.09211376701,22660.767121557317,544.2262099793567,22154.127676379747,22561.26620405239,22637.09211376701,22660.767121557317
691.8374831784325,19705.12626373083,20046.956278989102,19992.74319715337,20009.660893953464,691.8374831784325,19705.12626373083,20046.956278989102,19992.74319715337,20009.660893953464
324.5232731627804,19746.062223897363,20234.670987190755,20197.298014185857,20217.135363424735,324.5232731627804,19746.062223897363,20234.670987190755,20197.298014185857,20217.135363424735
768.1350786347641,19306.84491846946,19685.978275132158,19421.91254031415,19441.10930166146,768.1350786347641,19306.84491846946,19685.978275132158,19421.91254031415,19441.10930166146
173.28265091666543,19936.18462530449,20325.574936244946,20731.475575861925,19815.189120862287,173.28265091666543,19936.18462530449,20325.574936244946,20731.475575861925,19815.189120862287
318.00576541958196,16533.2090943689,16938.23858840713,15815.994793122727,15836.414034070753,318.00576541958196,16533.2090943689,16938.23858840713,15815.994793122727,15836.414034070753
597.7021494108711,21693.248127401217,22081.914651517644,19772.707370900825,19787.98424616632,597.7021494108711,21693.248127401217,22081.914651517644,19772.707370900825,19787.98424616632
526.1020145961705,18168.066870921804,18584.353695226495,18495.093134637304,18514.695573676803,526.1020145961705,18168.066870921804,18584.353695226495,18495.093134637304,18514.695573676803
120.88938990708212,22397.569242254423,22865.565490212863,23203.664508688304,22701.77232554951,120.88938990708212,22397.569242254423,22865.565490212863,23203.664508688304,22701.77232554951
367.33097104796053,21714.70946432687,22065.18009516373,22393.34195879831,21716.256677667337,367.33097104796053,21714.70946432687,22065.18009516373,22393.34195879831,21716.256677667337
349.73703682448496,23212.59808356088,23563.157582665754,23953.910764438475,23401.084094554895,349.73703682448496,23212.59808356088,23563.157582665754,23953.910764438475,23401.084094554895
295.2743453343561,21129.968972157523,21505.297838721715,21839.9110559364,21649.897300406214,295.2743453343561,21129.968972157523,21505.297838721715,21839.9110559364,21649.897300406214
249.0658436069434,22697.341134311166,23058.535168227634,22984.394383689254,23002.25896852557,249.0658436069434,22697.341134311166,23058.535168227634,22984.394383689254,23002.25896852557
168.98234196167226,19532.97319919919,19978.13973261309,19653.37475974359,19672.082152006606,168.98234196167226,19532.97319919919,19978.13973261309,19653.37475974359,19672.082152006606
505.8210850633319,20083.453829570015,20474.129535023694,20819.13255521774,20256.548285899717,505.8210850633319,20083.453829570015,20474.129535023694,20819.13255521774,20256.548285899717
392.4298090881243,18004.26415087077,18454.851770192075,18722.204124858505,17964.686451825877,392.4298090881243,18004.26415087077,18454.851770192075,18722.204124858505,17964.686451825877
290.21438650368617,21407.591535236494,21816.252103430394,22195.60991619034,21938.650594261097,290.21438650368617,21407.591535236494,21816.252103430394,22195.60991619034,21938.650594261097
663.1638410075899,16838.98341859873,17276.815702017815,17606.9467903124,17095.93579455087,663.1638410075899,16838.98341859873,17276.815702017815,17606.9467903124,17095.93579455087
267.40224543757,20329.581369395626,20716.096882638947,21081.22266268784,20595.52163825091,267.40224543757,20329.581369395626,20716.096882638947,21081.22266268784,20595.52163825091
381.76875526627504,20846.985738579464,21237.44719535345,21551.23217254027,21232.217883627323,381.76875526627504,20846.985738579464,21237.44719535345,21551.23217254027,21232.217883627323
302.2351990270928,20868.125450491916,21264.655777945307,21556.069364017567,21056.018743770084,302.2351990270928,20868.125450491916,21264.655777945307,21556.069364017567,21056.018743770084
445.2081512630192,21110.763108605923,21527.0581556083,21158.933084607932,21177.562201278826,445.2081512630192,21110.763108605923,21527.0581556083,21158.933084607932,21177.562201278826
305.14557934367144,22315.091999233893,22730.82411781386,22694.731541011988,22712.64646805915,305.14557934367144,22315.091999233893,22730.82411781386,22694.731541011988,22712.64646805915
349.3476615093808,18112.935901392182,18548.75882730724,18936.59898745143,18560.570692805897,349.3476615093808,18112.935901392182,18548.75882730724,18936.59898745143,18560.570692805897
400.53790900190637,20688.03896824967,21130.07179634245,21198.800705260233,21215.483783786494,400.53790900190637,20688.03896824967,21130.07179634245,21198.800705260233,21215.483783786494
877.8566720578443,21408.892209953494,21835.094701330763,22185.953808232258,21641.9499266676,877.8566720578443,21408.892209953494,21835.094701330763,22185.953808232258,21641.9499266676
417.189316439263,18872.37421313855,19220.74692681062,19537.145414112092,17943.628335926176,417.189316439263,18872.37421313855,19220.74692681062,19537.145414112092,17943.628335926176
591.3197130570195,21049.37970667103,21481.786869216594,21850.316402596713,21417.15160649174,591.3197130570195,21049.37970667103,21481.786869216594,21850.316402596713,21417.15160649174
555.7900005703201,17882.783363137958,18309.028491274214,18140.260167379998,18157.159455064713,555.7900005703201,17882.783363137958,18309.028491274214,18140.260167379998,18157.159455064713
383.6444356228875,16747.122783201983,17151.873269238622,16669.379435657556,16689.305925856275,383.6444356228875,16747.122783201983,17151.873269238622,16669.379435657556,16689.305925856275
279.3702236531423,20994.314980625364,21448.675005970363,21787.32573750072,20371.00850678947,279.3702236531423,20994.314980625364,21448.675005970363,21787.32573750072,20371.00850678947
739.2329973058179,19373.42810760818,19794.08101224199,19692.5941546098,19712.617899416655,739.2329973058179,19373.42810760818,19794.08101224199,19692.5941546098,19712.617899416655
309.37115431863765,18288.548233153306,18727.38753235618,19098.640644782135,18647.72778671686,309.37115431863765,18288.548233153306,18727.38753235618,19098.640644782135,18647.72778671686
592.8618966930358,20245.90574830635,20620.4843012771,20603.527865730113,20621.669908035048,592.8618966930358,20245.90574830635,20620.4843012771,20603.527865730113,20621.669908035048
1150.7723748363862,20804.890437682418,21231.639312569645,21529.525385106743,20983.922292660234,1150.7723748363862,20804.890437682418,21231.639312569645,21529.525385106743,20983.922292660234
299.0653092192085,19671.257495208836,20117.856906568337,20471.048883865875,19217.355779327045,299.0653092192085,19671.257495208836,20117.856906568337,20471.048883865875,19217.355779327045
263.82795324663937,20189.27710179826,20657.292906399653,20994.987657911992,20674.88516972082,263.82795324663937,20189.27710179826,20657.292906399653,20994.987657911992,20674.88516972082
742.6571138655488,20411.554229311525,20790.49564558038,21120.884045031908,20717.727221534198,742.6571138655488,20411.554229311525,20790.49564558038,21120.884045031908,20717.727221534198
297.5193966678234,20555.645897048507,20976.55592919725,21344.576247890163,20598.386947637726,297.5193966678234,20555.645897048507,20976.55592919725,21344.576247890163,20598.386947637726
